Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,p21:c9,inline,21,17,p. 17,piloo,ant,,installed,extracted from the PDF text layer and installed unchanged,piloo,ant,,noun m,knobloch2020sauji:p21:c9,knobloch2020sauji:p20:c5,knobloch2020sauji[p. 17],c3ff88fccfb14f5d6061baf0cae77d66ead6eeebf3632a8713bc6b375f1c8ad9
2026-08-25,p21:c10,inline,21,17,p. 17,pilee,ants,,installed,extracted from the PDF text layer and installed unchanged,pilee,ants,,noun pl,knobloch2020sauji:p21:c10,,knobloch2020sauji[p. 17],fb4ef10108c6bcebe1446a26053024d5c5df4393c42cf87644e1dd691f3ef7fc
2026-08-25,p21:c11,inline,21,17,p. 17,suri,sun,,installed,extracted from the PDF text layer and installed unchanged,suri,sun,,noun f,knobloch2020sauji:p21:c11,knobloch2020sauji:p20:c6,knobloch2020sauji[p. 17],a1909d292548ce0387bfcbe3aff96f1b68ac0a8ca635bbe2878cfc5cb91eac4a
2026-08-25,p21:c12,inline,21,17,p. 17,sure,suns,,installed,extracted from the PDF text layer and installed unchanged,sure,suns,,noun pl,knobloch2020sauji:p21:c12,,knobloch2020sauji[p. 17],082ee0804c4469116653dd76289510994de26ad140f99d7327fe7beb0c5933f8
2026-08-25,p21:c13,inline,21,17,p. 17,anguri,finger,,installed,extracted from the PDF text layer and installed unchanged,anguri,finger,,noun f,knobloch2020sauji:p21:c13,knobloch2020sauji:p20:c15,knobloch2020sauji[p. 17],bba4a4d42d420064b7a178f6bf2b30c3d0f6bb2cae9cd5b0e9d8a9d40a77c18b
2026-08-25,p21:c14,inline,21,17,p. 17,angure,fingers,,installed,extracted from the PDF text layer and installed unchanged,angure,fingers,,noun pl,knobloch2020sauji:p21:c14,,knobloch2020sauji[p. 17],c971004063ce648324625f99f58a495334b20fb181918346f51a990a0fbe799a
2026-08-25,p21:c15,inline,21,17,p. 17,kukuṛi,hen,,installed,extracted from the PDF text layer and installed unchanged,kukuṛi,hen,,noun f,knobloch2020sauji:p21:c15,knobloch2020sauji:ex72:t1:w8,knobloch2020sauji[p. 17],3ccbc94aceb2ef8a2b8313cb3c63bfb929fb927a58fdb00c8c8e05caf74b95df
2026-08-25,p21:c16,inline,21,17,p. 17,kukuṛe,hens,,installed,extracted from the PDF text layer and installed unchanged,kukuṛe,hens,,noun pl,knobloch2020sauji:p21:c16,,knobloch2020sauji[p. 17],f4288cd7cb82c426ee208559bfa832f18758fcde8d143914e895dfe82a70e412
2026-08-25,p21:c17,inline,21,17,p. 17,bra,brother,,installed,extracted from the PDF text layer and installed unchanged,bra,brother,,noun,knobloch2020sauji:p21:c17,,knobloch2020sauji[p. 17],e74a74d1375644a622791998a73071e5983725e046edfb67d3c7246218a7381e
2026-08-25,p21:c18,inline,21,17,p. 17,pu,boy,,installed,extracted from the PDF text layer and installed unchanged,pu,boy,,noun,knobloch2020sauji:p21:c18,knobloch2020sauji:ex11a:t1:w1,knobloch2020sauji[p. 17],6bbc0b8f4e5c1b5fd5dc34a7674898eb259f229c9ff6819ac93bf4e7edf00565
2026-08-25,p22:c1,inline,22,18,p. 18,maanuṣ,man,,installed,extracted from the PDF text layer and installed unchanged,maanuṣ,man,,noun,knobloch2020sauji:p22:c1,knobloch2020sauji:ex10a:t1:w1,knobloch2020sauji[p. 18],b519c044f15721672f1b6f07c1e7040f9a040100f01a9dca3ab7e4dd232206e8
2026-08-25,p22:c2,inline,22,18,p. 18,pu,boy,,installed,extracted from the PDF text layer and installed unchanged,pu,boy,,noun,knobloch2020sauji:p22:c2,knobloch2020sauji:ex11a:t1:w1,knobloch2020sauji[p. 18],edf340d998984993e247ccdf6e5b3372a1b74b61d876ba8f0e2d20be03cfaebc
2026-08-25,p22:c3,inline,22,18,p. 18,ɬeeṛi,woman,,installed,extracted from the PDF text layer and installed unchanged,ɬeeṛi,woman,,noun f,knobloch2020sauji:p22:c3,knobloch2020sauji:ex51:t1:w2,knobloch2020sauji[p. 18],4a09c4435c1b07bd3f570f1b68b20e4014f636e12b527c7d91da1e37e3afcdeb
2026-08-25,p22:c4,inline,22,18,p. 18,hin-u,The house is burning.,,skipped,"free translation of example (13), not a citation form",,,,,,,knobloch2020sauji[p. 18],0a366c56b57d2e9a86b7d9bd318427892e8b46e743f06effd0b7abfd2aeb37f6
2026-08-25,p23:c1,inline,23,19,p. 19,ṭee,"to, towards, at",,installed,extracted from the PDF text layer and installed unchanged,ṭee,"to, towards, at",,postp,knobloch2020sauji:p23:c1,,knobloch2020sauji[p. 19],051b9f874ed7659091abb4617ddca27c8d1a9042bf0cf78ca191605f4d056149
2026-08-25,p23:c2,inline,23,19,p. 19,bowṛiyee ɬeṛi,paternal uncle’s wife,,installed,extracted from the PDF text layer and installed unchanged,bowṛiyee ɬeṛi,paternal uncle’s wife,,multiword-expression,knobloch2020sauji:p23:c2,,knobloch2020sauji[p. 19],87fbd6a606b9c297d6a5a5b712e379fc1626d432861ca5b7a118593858f0ca50
2026-08-25,p23:c3,inline,23,19,p. 19,saraaṇiyee miš,wife’s sisters husband,,installed,extracted from the PDF text layer and installed unchanged,saraaṇiyee miš,wife’s sisters husband,,multiword-expression,knobloch2020sauji:p23:c3,,knobloch2020sauji[p. 19],abe5df40e8e16bccd29fd3734579cbd73b5d8b12c95d21a6da5ce5dfeafe4a7a
2026-08-25,p23:c4,inline,23,19,p. 19,bowṛi,paternal uncle,,installed,extracted from the PDF text layer and installed unchanged,bowṛi,paternal uncle,,noun,knobloch2020sauji:p23:c4,,knobloch2020sauji[p. 19],e7c6131347a0f2b8c323bfbb7ca7ebce36bd593a4a8e2578ec29f54460b65fab
2026-08-25,p23:c5,inline,23,19,p. 19,saraaṇi,wife’s sister,,installed,extracted from the PDF text layer and installed unchanged,saraaṇi,wife’s sister,,noun,knobloch2020sauji:p23:c5,,knobloch2020sauji[p. 19],231ac439850d2cf5725e10dec2d0058fe3b125f74be112863450d7e949a02c64
2026-08-25,p24:c1,inline,24,20,p. 20,ṭee,to,,installed,extracted from the PDF text layer and installed unchanged,ṭee,to,,postp,knobloch2020sauji:p24:c1,knobloch2020sauji:ex16:t1:w3,knobloch2020sauji[p. 20],954aaef0b80177de0be92308764aad0785fe598fbde7b3781e256281d381e376
2026-08-25,p25:c1,inline,25,21,p. 21,asondiyo,from us,,installed,extracted from the PDF text layer and installed unchanged,asondiyo,from us,,,knobloch2020sauji:p25:c1,,knobloch2020sauji[p. 21],1b36c1ba0b3135681fe7481110b63c696be012d48b0854da0adb436edcf6a898
2026-08-25,p25:c2,inline,25,21,p. 21,diyo,from,,installed,extracted from the PDF text layer and installed unchanged,diyo,from,,postp,knobloch2020sauji:p25:c2,,knobloch2020sauji[p. 21],5cb2bf213d90534bd40b3e5c6e532549bf38f11ae4bdcd4228b3b8016cbc4706
2026-08-25,p27:c1,inline,27,23,p. 23,ṭee,to,,installed,extracted from the PDF text layer and installed unchanged,ṭee,to,,postp,knobloch2020sauji:p27:c1,knobloch2020sauji:ex16:t1:w3,knobloch2020sauji[p. 23],81738725ee4c1b8a14a59b0affa79194fbcfe0e5c63ae7a5e5b380f16ec5bdc6
2026-08-25,p27:c2,inline,27,23,p. 23,ganu,"old, big, tall",,installed,extracted from the PDF text layer and installed unchanged,ganu,"old, big, tall",,adj,knobloch2020sauji:p27:c2,,knobloch2020sauji[p. 23],fb5b91c756e2e82a6cab829392e2b5277c196a9733a0df885abccde3a1dcdb1d
2026-08-25,p27:c3,inline,27,23,p. 23,lawu,"young, small",,installed,extracted from the PDF text layer and installed unchanged,lawu,"young, small",,adj,knobloch2020sauji:p27:c3,,knobloch2020sauji[p. 23],b6565207e8848bcdb6674ddf7e43ebc913a36c9e413d491a0b4adf388a262fac
2026-08-25,p27:c4,inline,27,23,p. 23,ganeeroo,older,,installed,extracted from the PDF text layer and installed unchanged,ganeeroo,older,,adj degree,knobloch2020sauji:p27:c4,,knobloch2020sauji[p. 23],5a68e33a3438330795377e017348350052b47bce37c090c3640ef49bf6b92c6d
2026-08-25,p27:c5,inline,27,23,p. 23,ganeere,the elders/leaders,,installed,extracted from the PDF text layer and installed unchanged,ganeere,"the elders, leaders",,noun pl,knobloch2020sauji:p27:c5,,knobloch2020sauji[p. 23],89bcd21b034475cd0777e53e7bcf75b233089928598a1e194fccaef7ec9c0041
2026-08-25,p27:c6,inline,27,23,p. 23,diyaan,from,,installed,extracted from the PDF text layer and installed unchanged,diyaan,from,,postp,knobloch2020sauji:p27:c6,knobloch2020sauji:ex41:t1:w4,knobloch2020sauji[p. 23],ee30fe1b81871edbbb4d227f5473e9c1c28c73116532c776be0987813a78dcf3
2026-08-25,p29:c1,inline,29,25,p. 25,saat,7,,installed,extracted from the PDF text layer and installed unchanged,saat,7,,num,knobloch2020sauji:p29:c1,,knobloch2020sauji[p. 25],4a9ee62d70ebf730544562887f8fbfee48957f15f9bab9c7b51dff3924e95c0e
2026-08-25,p29:c2,inline,29,25,p. 25,ṭee,to,,installed,extracted from the PDF text layer and installed unchanged,ṭee,to,,postp,knobloch2020sauji:p29:c2,knobloch2020sauji:ex16:t1:w3,knobloch2020sauji[p. 25],47adb984c8b982dcfe8018c53b95eb7228c156d368f1f897d4564917195a9bb4
2026-08-25,p30:c1,inline,30,26,p. 26,rate,on,,installed,extracted from the PDF text layer and installed unchanged,rate,on,,postp,knobloch2020sauji:p30:c1,,knobloch2020sauji[p. 26],42275ee2090b7ebddb539607505416265a495042c60bdaf29308470af1d54d4b
2026-08-25,p30:c2,inline,30,26,p. 26,keči,near,,installed,extracted from the PDF text layer and installed unchanged,keči,near,,postp,knobloch2020sauji:p30:c2,knobloch2020sauji:ex45:t1:w4,knobloch2020sauji[p. 26],7cacec5b317e008613ae9a408b2302e2d4576368f69709c8fde1e2834240d6f9
2026-08-25,p30:c3,inline,30,26,p. 26,patkeṇo,behind,,installed,extracted from the PDF text layer and installed unchanged,patkeṇo,behind,,postp,knobloch2020sauji:p30:c3,knobloch2020sauji:ex44:t1:w4,knobloch2020sauji[p. 26],d8626c940bb1f6fe41add5f5f94122171ed213f4b09a4d635b3ca77c8dd88e1e
2026-08-25,p30:c4,inline,30,26,p. 26,menǰi,between,,installed,extracted from the PDF text layer and installed unchanged,menǰi,between,,postp,knobloch2020sauji:p30:c4,,knobloch2020sauji[p. 26],4a3f36d0ded8e4bbd216b1bee8016105cc87694017c4f31c938ef2fa1e269fe1
2026-08-25,p30:c5,inline,30,26,p. 26,muškani,in front of,,installed,extracted from the PDF text layer and installed unchanged,muškani,in front of,,postp,knobloch2020sauji:p30:c5,knobloch2020sauji:ex6b:t1:w2,knobloch2020sauji[p. 26],0ad1c4d24892ff2454525e0e150be16ec8dabf24fb47f7b98e38f19ccf14d5b9
2026-08-25,p30:c6,inline,30,26,p. 26,ṣači,because of,,installed,extracted from the PDF text layer and installed unchanged,ṣači,because of,,postp,knobloch2020sauji:p30:c6,,knobloch2020sauji[p. 26],f13a64e6123c337f3ab5916d8474a775d793694dca0c9b40b86cdd05113814ca
2026-08-25,p30:c7,inline,30,26,p. 26,di,"to, towards",,installed,extracted from the PDF text layer and installed unchanged,di,"to, towards",,postp,knobloch2020sauji:p30:c7,,knobloch2020sauji[p. 26],7c019baeaa5118fbbd1de0c8a3db0915c0c486dfa93be5125713eb4a680540bc
2026-08-25,p30:c8,inline,30,26,p. 26,gošte,similar to,,installed,extracted from the PDF text layer and installed unchanged,gošte,similar to,,postp,knobloch2020sauji:p30:c8,,knobloch2020sauji[p. 26],74bd6bb1d36ae9e834f11253b2e946a2b5daa407faa85c19f87fafe94b186e1c
2026-08-25,p30:c9,inline,30,26,p. 26,keeṇi,"towards, in the direction of",,installed,extracted from the PDF text layer and installed unchanged,keeṇi,"towards, in the direction of",,postp,knobloch2020sauji:p30:c9,,knobloch2020sauji[p. 26],1a42ab88441d7592bdfdec73182dbfc4231b75d9bb8f804f74e1530c5c3dcf17
2026-08-25,p30:c10,inline,30,26,p. 26,ṣaa,into,,installed,extracted from the PDF text layer and installed unchanged,ṣaa,into,,postp,knobloch2020sauji:p30:c10,,knobloch2020sauji[p. 26],e329d4f406bde4d24c67d039877d4969157446474bbaa3b7b605da2e90629e84
2026-08-25,p30:c11,inline,30,26,p. 26,si,together with,,installed,extracted from the PDF text layer and installed unchanged,si,together with,,postp,knobloch2020sauji:p30:c11,,knobloch2020sauji[p. 26],e140b78bd2b768f0aff6f8a8d2a935ac3283a08af5bb261de1cb93f204082116
2026-08-25,p30:c12,inline,30,26,p. 26,muxaamšuṇi,in front of,,installed,extracted from the PDF text layer and installed unchanged,muxaamšuṇi,in front of,,postp,knobloch2020sauji:p30:c12,,knobloch2020sauji[p. 26],8759f55b9e7ba522490b49aa7882d5784f91435a93d0a293e76ad782b2eaaa70
2026-08-25,p30:c13,inline,30,26,p. 26,ṭoopee,under,,installed,extracted from the PDF text layer and installed unchanged,ṭoopee,under,,postp,knobloch2020sauji:p30:c13,,knobloch2020sauji[p. 26],eb9fe7c09299f50116cbaf674db1b5a301b1992d86fae052fc9236c31f43c416
2026-08-25,p30:c14,inline,30,26,p. 26,pa/patuno,after (temporal),,installed,extracted from the PDF text layer and installed unchanged,pa / patuno,after (temporal),,postp,knobloch2020sauji:p30:c14;knobloch2020sauji:p30:c14:v2,,knobloch2020sauji[p. 26],36268673ff956fcef70b057135e929991d020f288cc0958e2ea87423f7815767
2026-08-25,p30:c15,inline,30,26,p. 26,daḍee,in the direction of,,installed,extracted from the PDF text layer and installed unchanged,daḍee,in the direction of,,postp,knobloch2020sauji:p30:c15,,knobloch2020sauji[p. 26],b6102f37858b84d3be84bfe179f1851b67dccc8ada2be19b61ce9c6c9c4bd3d6
2026-08-25,p30:c16,inline,30,26,p. 26,rate,on,,installed,extracted from the PDF text layer and installed unchanged,rate,on,,postp,knobloch2020sauji:p30:c16,knobloch2020sauji:p30:c1,knobloch2020sauji[p. 26],4a6e3cb0d73aa6c707d2ed471d147833bcfec5f905a2a87d4e6ff209ed526cdf
2026-08-25,p30:c17,inline,30,26,p. 26,keči,near,,installed,extracted from the PDF text layer and installed unchanged,keči,near,,postp,knobloch2020sauji:p30:c17,knobloch2020sauji:ex45:t1:w4,knobloch2020sauji[p. 26],8030c28ac441c947c3a99cddb10ac4a29c5a964ae3d0eca6ea6977869d4bee00
2026-08-25,p30:c18,inline,30,26,p. 26,muxaamšuṇi,in front of,,installed,extracted from the PDF text layer and installed unchanged,muxaamšuṇi,in front of,,postp,knobloch2020sauji:p30:c18,knobloch2020sauji:p30:c12,knobloch2020sauji[p. 26],e28120f3e4f88876c958511b58d9b866090569852b3662d1fd8f22e1eebc36b1
2026-08-25,p30:c19,inline,30,26,p. 26,muškani,in front of,,installed,extracted from the PDF text layer and installed unchanged,muškani,in front of,,postp,knobloch2020sauji:p30:c19,knobloch2020sauji:ex6b:t1:w2,knobloch2020sauji[p. 26],b444c899080ec7fb2de9d10ef18fc66e69d8c33b1aff251ac7e1359a57e60fd2
2026-08-25,p30:c20,inline,30,26,p. 26,patkeṇi,behind,,installed,extracted from the PDF text layer and installed unchanged,patkeṇi,behind,,postp,knobloch2020sauji:p30:c20,,knobloch2020sauji[p. 26],0c1b1f3c9c829ec6726c6ddc47682c90a882a20ff079583cc323e23ad02f29f0
2026-08-25,p32:c1,inline,32,28,p. 28,thil-,to kill,,skipped,table 10 cell misread by the prose pattern; installed from the t10 grid instead,,,,,,,knobloch2020sauji[p. 28],2dfad95de6f29bb80a8871cc7842409bc619a3780903c6cada8556d988d02c87
2026-08-25,p32:c2,inline,32,28,p. 28,khuwaan- khaal-,to cook,,skipped,table 10 cell misread by the prose pattern; installed from the t10 grid instead,,,,,,,knobloch2020sauji[p. 28],4d02b2dbeb378bb8e373186e4595992eeb3f6e6827c850e45b9cf49a748a7f9a
2026-08-25,p32:c3,inline,32,28,p. 28,daan- dit-,to sleep,,skipped,table 10 cell misread by the prose pattern; installed from the t10 grid instead,,,,,,,knobloch2020sauji[p. 28],5358bcc6388d448a33a0bc84fdc9796a2b51a4fa56f8b556e085cf94452e94a2
2026-08-25,p32:c4,inline,32,28,p. 28,wol-,to go,,skipped,table 10 cell misread by the prose pattern; installed from the t10 grid instead,,,,,,,knobloch2020sauji[p. 28],f5fd543ceb213611539c818e6135c9e5e80452d75cdee5a13e734aff9bbb067a
2026-08-25,p32:c5,inline,32,28,p. 28,phed-áan-u,"reach, arrive",,skipped,"Palula phed-áan-u cited for comparison, not a Sauji form",,,,,,,knobloch2020sauji[p. 28],a2767e3e15f064bdb064a8075f5f48ac2e4eec4fcfcc515feb1fd331b5105645
2026-08-25,p32:c6,inline,32,28,p. 28,phedíl-u,"reach, arrive",,skipped,"Palula phedíl-u cited for comparison, not a Sauji form",,,,,,,knobloch2020sauji[p. 28],687fcfdda7afe3b9b8082dd0931e410256b3d465eb3ad8f287e6f9329329b73c
2026-08-25,p33:c1,inline,33,29,p. 29,thaan-u,do.ipfv-m.sg,,skipped,table 11 cell misread by the prose pattern; installed from the t11 grid instead,,,,,,,knobloch2020sauji[p. 29],8b8905e68a9fa72d13d0f397ecd5a2c64bf462e4464e092adc6c559641ca7292
2026-08-25,p33:c2,inline,33,29,p. 29,pašaan-oo,see.ipfv-m.sg,,skipped,table 11 cell misread by the prose pattern; installed from the t11 grid instead,,,,,,,knobloch2020sauji[p. 29],8f57783aac38bd0067f98bd5b70908d053831778e0f1f469858356ff7f4730e4
2026-08-25,p33:c3,inline,33,29,p. 29,thaan-al-oo,do.ipfv-pst-m.sg,,skipped,table 11 cell misread by the prose pattern; installed from the t11 grid instead,,,,,,,knobloch2020sauji[p. 29],bf2e9f19f821f90f3cee8ae129858eadb842e6f59978b43ddf5486b3612404b7
2026-08-25,p33:c4,inline,33,29,p. 29,baan-al-e,go/become.ipfv-pst-f.pl,,skipped,table 11 cell misread by the prose pattern; installed from the t11 grid instead,,,,,,,knobloch2020sauji[p. 29],a0f88c04be8af2e1d394c22b9d91a09bcd4d5099bc427ae6bd283698f77280a6
