Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,250,fat,K,Shella,Khasi War comparison,1,3,s ai,sɨŋ ŋai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 250, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,250,fat,L,Shillong,standard Khasi comparison,1,3,s ai,sɨŋ ŋai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 250, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,250,fat,G,Jaintiapur,Jowai/Pnar comparison,1,3,s eit,sɨŋ ŋei̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 250, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,250,fat,H,Panai,Lyngngam comparison,1,4,m mir,əm mir,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 250, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,250,fat,J,Amlarem,War-Jaintia target wordlist,1,5,l mu,lə muŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 250, Amlarem]",silwarjaintia2007:g250:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,A,Niralapunji,War-Jaintia target wordlist,1,1,rh,rɔhɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Niralapunji]",silwarjaintia2007:g251:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,I,Magurchora,War-Jaintia target wordlist,1,1,rh,rɔhɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Magurchora]",silwarjaintia2007:g251:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,J,Amlarem,War-Jaintia target wordlist,1,1,rh,rɔhɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Amlarem]",silwarjaintia2007:g251:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,B,Aliachora,War-Jaintia target wordlist,1,2,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Aliachora]",silwarjaintia2007:g251:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,D,Singur,War-Jaintia target wordlist,1,2,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Singur]",silwarjaintia2007:g251:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,E,Barenga,War-Jaintia target wordlist,1,2,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Barenga]",silwarjaintia2007:g251:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,C,Dabolchora,War-Jaintia target wordlist,1,3,sbiat du,sbia̯t duʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Dabolchora]",silwarjaintia2007:g251:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,K,Shella,Khasi War comparison,1,4,raikh,rai̯khɔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,L,Shillong,standard Khasi comparison,1,4,raikh,rai̯khɔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,F,Noksia,Synteng/Pnar comparison,1,4,rekh,rekhɔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,G,Jaintiapur,Jowai/Pnar comparison,1,4,rkh,rɔkhɔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,251,thin,H,Panai,Lyngngam comparison,1,5,khru,khɨru,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 251, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",A,Niralapunji,War-Jaintia target wordlist,1,1,bhia,bhia̯ʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Niralapunji]",silwarjaintia2007:g252:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",B,Aliachora,War-Jaintia target wordlist,1,2,mea,mea̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Aliachora]",silwarjaintia2007:g252:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",J,Amlarem,War-Jaintia target wordlist,1,2,mea,mea̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Amlarem]",silwarjaintia2007:g252:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",E,Barenga,War-Jaintia target wordlist,1,2,mia,mia̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Barenga]",silwarjaintia2007:g252:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",I,Magurchora,War-Jaintia target wordlist,1,2,mia,mia̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Magurchora]",silwarjaintia2007:g252:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",C,Dabolchora,War-Jaintia target wordlist,1,3,kr diam,kɔrɔŋ dia̯m,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Dabolchora]",silwarjaintia2007:g252:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",D,Singur,War-Jaintia target wordlist,1,4,hia,hia̯ŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Singur]",silwarjaintia2007:g252:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",F,Noksia,Synteng/Pnar comparison,1,5,bahe,bahe,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",G,Jaintiapur,Jowai/Pnar comparison,1,6,kmai,kmai̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",H,Panai,Lyngngam comparison,1,7,kmba,kɨmbaʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",K,Shella,Khasi War comparison,1,8,jar,jar,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,252,"wide, broad",L,Shillong,standard Khasi comparison,1,8,jar,jar,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 252, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,A,Niralapunji,War-Jaintia target wordlist,1,1,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Niralapunji]",silwarjaintia2007:g253:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,B,Aliachora,War-Jaintia target wordlist,1,1,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Aliachora]",silwarjaintia2007:g253:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,C,Dabolchora,War-Jaintia target wordlist,1,1,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Dabolchora]",silwarjaintia2007:g253:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,E,Barenga,War-Jaintia target wordlist,1,1,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Barenga]",silwarjaintia2007:g253:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,I,Magurchora,War-Jaintia target wordlist,1,1,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Magurchora]",silwarjaintia2007:g253:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,J,Amlarem,War-Jaintia target wordlist,1,1,sbiat,sbia̯t,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Amlarem]",silwarjaintia2007:g253:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,G,Jaintiapur,Jowai/Pnar comparison,1,2,khim,khiə̯m,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,D,Singur,War-Jaintia target wordlist,1,2,khim,khim,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Singur]",silwarjaintia2007:g253:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,K,Shella,Khasi War comparison,1,2,khim,khim,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,L,Shillong,standard Khasi comparison,1,2,khim,khim,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,F,Noksia,Synteng/Pnar comparison,1,3,bin,bʈʃin,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,253,narrow,H,Panai,Lyngngam comparison,1,4,du dit,du dit,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 253, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,D,Singur,War-Jaintia target wordlist,1,1,hrou,ʈʃhərou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Singur]",silwarjaintia2007:g254:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,E,Barenga,War-Jaintia target wordlist,1,1,hrou,ʈʃhərou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Barenga]",silwarjaintia2007:g254:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,B,Aliachora,War-Jaintia target wordlist,1,1,herou,ʈʃherou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Aliachora]",silwarjaintia2007:g254:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,C,Dabolchora,War-Jaintia target wordlist,1,1,herou,ʈʃherou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Dabolchora]",silwarjaintia2007:g254:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,I,Magurchora,War-Jaintia target wordlist,1,1,herou,ʈʃherou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Magurchora]",silwarjaintia2007:g254:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,A,Niralapunji,War-Jaintia target wordlist,1,1,hrou,ʈʃhrou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Niralapunji]",silwarjaintia2007:g254:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,J,Amlarem,War-Jaintia target wordlist,1,1,hrou,ʈʃhrou̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Amlarem]",silwarjaintia2007:g254:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,81,254,deep,H,Panai,Lyngngam comparison,1,2,d l,dʒɨ lɨ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 81, item 254, Panai]",
