Status,Reason,Entry_Key,Site_Code,Site_Description,Language_ID,Base_Language,Concept,Gloss,Printed_Page,Column,Response_Index,Response_Count,Raw_Cell,Response,House_Form,Tags,Source
ingested,single response,beine-bhatri:BKP:9:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,9,teeth,11,3,1,1,dⁿa̽nntⁿe̠,dⁿa̽nntⁿe̠,dãnntə,,"beine2017bhatri[p. 11, item 9, site BKP]"
ingested,single response,beine-bhatri:BUM:9:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,9,teeth,11,3,1,1,dⁿa̽tⁿe̠,dⁿa̽tⁿe̠,dãtə,,"beine2017bhatri[p. 11, item 9, site BUM]"
ingested,single response,beine-bhatri:BCB:9:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,9,teeth,11,3,1,1,dⁿatⁿ,dⁿatⁿ,dat,,"beine2017bhatri[p. 11, item 9, site BCB]"
ingested,single response,beine-bhatri:BAN:9:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,9,teeth,11,3,1,1,dⁿatⁿ,dⁿatⁿ,dat,,"beine2017bhatri[p. 11, item 9, site BAN]"
ingested,single response,beine-bhatri:BAR:9:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,9,teeth,11,3,1,1,dⁿatⁿ,dⁿatⁿ,dat,,"beine2017bhatri[p. 11, item 9, site BAR]"
ingested,single response,beine-bhatri:BAG:9:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,9,teeth,11,3,1,1,dⁿatⁿ,dⁿatⁿ,dat,,"beine2017bhatri[p. 11, item 9, site BAG]"
ingested,single response,beine-bhatri:OAR:10:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,10,tongue,11,1,1,1,zib,zib,zib,,"beine2017bhatri[p. 11, item 10, site OAR]"
ingested,single response,beine-bhatri:OCU:10:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,10,tongue,11,1,1,1,dʒ̩ibhe̠,dʒ̩ibhe̠,jibʰə,,"beine2017bhatri[p. 11, item 10, site OCU]"
ingested,single response,beine-bhatri:HBH:10:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site HBH]"
ingested,single response,beine-bhatri:BAU:10:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BAU]"
ingested,single response,beine-bhatri:BSA:10:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BSA]"
ingested,single response,beine-bhatri:BJE:10:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BJE]"
ingested,single response,beine-bhatri:BKP:10:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,10,tongue,11,1,1,1,dʒ̩ibe̠,dʒ̩ibe̠,jibə,,"beine2017bhatri[p. 11, item 10, site BKP]"
ingested,single response,beine-bhatri:BUM:10:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BUM]"
ingested,single response,beine-bhatri:BCB:10:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BCB]"
ingested,single response,beine-bhatri:BAN:10:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BAN]"
ingested,single response,beine-bhatri:BAR:10:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,10,tongue,11,1,1,1,dʒ̩ib,dʒ̩ib,jib,,"beine2017bhatri[p. 11, item 10, site BAR]"
ingested,single response,beine-bhatri:BAG:10:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,10,tongue,11,1,1,1,zib,zib,zib,,"beine2017bhatri[p. 11, item 10, site BAG]"
ingested,single response,beine-bhatri:OAR:11:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,11,breast,11,2,1,1,dud,dud,dud,,"beine2017bhatri[p. 11, item 11, site OAR]"
ingested,single response,beine-bhatri:OCU:11:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,11,breast,11,2,1,1,dⁿudⁿe̠,dⁿudⁿe̠,dudə,,"beine2017bhatri[p. 11, item 11, site OCU]"
ingested,single response,beine-bhatri:HBH:11:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,11,breast,11,2,1,1,momo,momo,momo,,"beine2017bhatri[p. 11, item 11, site HBH]"
missing,the source prints an en dash: no word was elicited at this site,,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,11,breast,11,2,,0,–,,,,"beine2017bhatri[p. 11, item 11, site BAU]"
missing,the source prints an en dash: no word was elicited at this site,,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,11,breast,11,2,,0,–,,,,"beine2017bhatri[p. 11, item 11, site BSA]"
ingested,single response,beine-bhatri:BJE:11:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,11,breast,11,2,1,1,dⁿudⁿe̠,dⁿudⁿe̠,dudə,,"beine2017bhatri[p. 11, item 11, site BJE]"
ingested,single response,beine-bhatri:BKP:11:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,11,breast,11,2,1,1,dⁿudⁿe̠,dⁿudⁿe̠,dudə,,"beine2017bhatri[p. 11, item 11, site BKP]"
ingested,single response,beine-bhatri:BUM:11:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,11,breast,11,2,1,1,dⁿudⁿ,dⁿudⁿ,dud,,"beine2017bhatri[p. 11, item 11, site BUM]"
ingested,single response,beine-bhatri:BCB:11:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,11,breast,11,2,1,1,dⁿudⁿh,dⁿudⁿh,dudʰ,,"beine2017bhatri[p. 11, item 11, site BCB]"
ingested,single response,beine-bhatri:BAN:11:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,11,breast,11,2,1,1,dⁿudⁿ,dⁿudⁿ,dud,,"beine2017bhatri[p. 11, item 11, site BAN]"
ingested,single response,beine-bhatri:BAR:11:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,11,breast,11,2,1,1,dⁿudⁿ,dⁿudⁿ,dud,,"beine2017bhatri[p. 11, item 11, site BAR]"
ingested,single response,beine-bhatri:BAG:11:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,11,breast,11,2,1,1,dⁿudⁿ,dⁿudⁿ,dud,,"beine2017bhatri[p. 11, item 11, site BAG]"
ingested,single response,beine-bhatri:OAR:12:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site OAR]"
ingested,single response,beine-bhatri:OCU:12:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,12,belly,11,3,1,1,petⁿto,petⁿto,petto,,"beine2017bhatri[p. 11, item 12, site OCU]"
ingested,single response,beine-bhatri:HBH:12:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site HBH]"
ingested,single response,beine-bhatri:BAU:12:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site BAU]"
ingested,single response,beine-bhatri:BSA:12:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site BSA]"
ingested,single response,beine-bhatri:BJE:12:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site BJE]"
ingested,single response,beine-bhatri:BKP:12:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,12,belly,11,3,1,1,petˑe̠,petˑe̠,peṭə,,"beine2017bhatri[p. 11, item 12, site BKP]"
ingested,single response,beine-bhatri:BUM:12:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,12,belly,11,3,1,1,petˑĥ,petˑĥ,peṭʰ,,"beine2017bhatri[p. 11, item 12, site BUM]"
ingested,single response,beine-bhatri:BCB:12:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site BCB]"
ingested,single response,beine-bhatri:BAN:12:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site BAN]"
ingested,single response,beine-bhatri:BAR:12:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,12,belly,11,3,1,1,petˑ,petˑ,peṭ,,"beine2017bhatri[p. 11, item 12, site BAR]"
ingested,single response,beine-bhatri:BAG:12:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,12,belly,11,3,1,1,petˑĥ,petˑĥ,peṭʰ,,"beine2017bhatri[p. 11, item 12, site BAG]"
ingested,single response,beine-bhatri:OAR:13:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,13,arm,11,1,1,1,atˑ,atˑ,aṭ,,"beine2017bhatri[p. 11, item 13, site OAR]"
ingested,single response,beine-bhatri:OCU:13:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,13,arm,11,1,1,1,hatˑo,hatˑo,haṭo,,"beine2017bhatri[p. 11, item 13, site OCU]"
ingested,single response,beine-bhatri:HBH:13:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,13,arm,11,1,1,1,hat,hat,hat,,"beine2017bhatri[p. 11, item 13, site HBH]"
ingested,single response,beine-bhatri:BAU:13:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,13,arm,11,1,1,1,hatⁿ,hatⁿ,hat,,"beine2017bhatri[p. 11, item 13, site BAU]"
ingested,single response,beine-bhatri:BSA:13:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,13,arm,11,1,1,1,hatⁿ,hatⁿ,hat,,"beine2017bhatri[p. 11, item 13, site BSA]"
ingested,single response,beine-bhatri:BJE:13:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,13,arm,11,1,1,1,atⁿ,atⁿ,at,,"beine2017bhatri[p. 11, item 13, site BJE]"
ingested,single response,beine-bhatri:BKP:13:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,13,arm,11,1,1,1,hatⁿe̠,hatⁿe̠,hatə,,"beine2017bhatri[p. 11, item 13, site BKP]"
ingested,single response,beine-bhatri:BUM:13:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,13,arm,11,1,1,1,dˑenˑa,dˑenˑa,ḍeṇa,,"beine2017bhatri[p. 11, item 13, site BUM]"
ingested,single response,beine-bhatri:BCB:13:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,13,arm,11,1,1,1,hatⁿ,hatⁿ,hat,,"beine2017bhatri[p. 11, item 13, site BCB]"
ingested,single response,beine-bhatri:BAN:13:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,13,arm,11,1,1,1,atⁿ,atⁿ,at,,"beine2017bhatri[p. 11, item 13, site BAN]"
ingested,single response,beine-bhatri:BAR:13:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,13,arm,11,1,1,1,ba̽ha,ba̽ha,bãha,,"beine2017bhatri[p. 11, item 13, site BAR]"
ingested,single response,beine-bhatri:BAG:13:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,13,arm,11,1,1,1,hatⁿ,hatⁿ,hat,,"beine2017bhatri[p. 11, item 13, site BAG]"
ingested,single response,beine-bhatri:OAR:14:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,14,elbow,11,2,1,1,kompur,kompur,kompur,,"beine2017bhatri[p. 11, item 14, site OAR]"
ingested,single response,beine-bhatri:OCU:14:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,14,elbow,11,2,1,1,koini,koini,koini,,"beine2017bhatri[p. 11, item 14, site OCU]"
ingested,single response,beine-bhatri:HBH:14:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,14,elbow,11,2,1,1,kohni,kohni,kohni,,"beine2017bhatri[p. 11, item 14, site HBH]"
ingested,single response,beine-bhatri:BAU:14:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,14,elbow,11,2,1,1,koe̠ni,koe̠ni,koəni,,"beine2017bhatri[p. 11, item 14, site BAU]"
ingested,single response,beine-bhatri:BSA:14:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,14,elbow,11,2,1,1,koe̠ni,koe̠ni,koəni,,"beine2017bhatri[p. 11, item 14, site BSA]"
ingested,single response,beine-bhatri:BJE:14:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,14,elbow,11,2,1,1,koe̠ni,koe̠ni,koəni,,"beine2017bhatri[p. 11, item 14, site BJE]"
ingested,single response,beine-bhatri:BKP:14:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,14,elbow,11,2,1,1,koe̠ni,koe̠ni,koəni,,"beine2017bhatri[p. 11, item 14, site BKP]"
ingested,single response,beine-bhatri:BUM:14:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,14,elbow,11,2,1,1,koe̠.̩ni,koe̠.̩ni,koə.ni,,"beine2017bhatri[p. 11, item 14, site BUM]"
ingested,single response,beine-bhatri:BCB:14:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,14,elbow,11,2,1,1,kv̠ûni,kv̠ûni,kʌu̯ni,,"beine2017bhatri[p. 11, item 14, site BCB]"
ingested,single response,beine-bhatri:BAN:14:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,14,elbow,11,2,1,1,kohoni,kohoni,kohoni,,"beine2017bhatri[p. 11, item 14, site BAN]"
ingested,single response,beine-bhatri:BAR:14:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,14,elbow,11,2,1,1,ko.̩ni,ko.̩ni,ko.ni,,"beine2017bhatri[p. 11, item 14, site BAR]"
ingested,single response,beine-bhatri:BAG:14:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,14,elbow,11,2,1,1,ko.̩c̠ni,ko.̩c̠ni,ko.ɔni,,"beine2017bhatri[p. 11, item 14, site BAG]"
ingested,single response,beine-bhatri:OAR:15:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,15,palm,11,3,1,1,podom,podom,podom,,"beine2017bhatri[p. 11, item 15, site OAR]"
ingested,single response,beine-bhatri:OCU:15:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,15,palm,11,3,1,1,tolˑohato,tolˑohato,toḷohato,,"beine2017bhatri[p. 11, item 15, site OCU]"
ingested,single response,beine-bhatri:HBH:15:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,15,palm,11,3,1,1,he̠trˑi,he̠trˑi,hətṛi,,"beine2017bhatri[p. 11, item 15, site HBH]"
ingested,single response,beine-bhatri:BAU:15:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,15,palm,11,3,1,1,pe̠dⁿe̠m,pe̠dⁿe̠m,pədəm,,"beine2017bhatri[p. 11, item 15, site BAU]"
ingested,single response,beine-bhatri:BSA:15:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,15,palm,11,3,1,1,atⁿe̠ri,atⁿe̠ri,atəri,,"beine2017bhatri[p. 11, item 15, site BSA]"
ingested,single response,beine-bhatri:BJE:15:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,15,palm,11,3,1,1,pe̠dⁿe̠m,pe̠dⁿe̠m,pədəm,,"beine2017bhatri[p. 11, item 15, site BJE]"
ingested,single response,beine-bhatri:BKP:15:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,15,palm,11,3,1,1,pe̠dⁿe̠me̠,pe̠dⁿe̠me̠,pədəmə,,"beine2017bhatri[p. 11, item 15, site BKP]"
ingested,single response,beine-bhatri:BUM:15:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,15,palm,11,3,1,1,pe̠dⁿe̠m,pe̠dⁿe̠m,pədəm,,"beine2017bhatri[p. 11, item 15, site BUM]"
ingested,single response,beine-bhatri:BCB:15:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,15,palm,11,3,1,1,pv̠dⁿv̠m,pv̠dⁿv̠m,pʌdʌm,,"beine2017bhatri[p. 11, item 15, site BCB]"
ingested,single response,beine-bhatri:BAN:15:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,15,palm,11,3,1,1,atⁿrˑi,atⁿrˑi,atṛi,,"beine2017bhatri[p. 11, item 15, site BAN]"
ingested,single response,beine-bhatri:BAR:15:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,15,palm,11,3,1,1,hatⁿrˑi,hatⁿrˑi,hatṛi,,"beine2017bhatri[p. 11, item 15, site BAR]"
ingested,single response,beine-bhatri:BAG:15:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,15,palm,11,3,1,1,pv̠dⁿv̠m,pv̠dⁿv̠m,pʌdʌm,,"beine2017bhatri[p. 11, item 15, site BAG]"
ingested,single response,beine-bhatri:OAR:16:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,16,finger,12,1,1,1,anˑtˑi,anˑtˑi,aṇṭi,,"beine2017bhatri[p. 12, item 16, site OAR]"
ingested,single response,beine-bhatri:OCU:16:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,16,finger,12,1,1,1,anˑɡuti,anˑɡuti,aṇguti,,"beine2017bhatri[p. 12, item 16, site OCU]"
ingested,single response,beine-bhatri:HBH:16:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,16,finger,12,1,1,1,andˑki,andˑki,anḍki,,"beine2017bhatri[p. 12, item 16, site HBH]"
ingested,single response,beine-bhatri:BAU:16:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,16,finger,12,1,1,1,anˑtˑi,anˑtˑi,aṇṭi,,"beine2017bhatri[p. 12, item 16, site BAU]"
ingested,single response,beine-bhatri:BSA:16:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,16,finger,12,1,1,1,a̽dˑki,a̽dˑki,ãḍki,,"beine2017bhatri[p. 12, item 16, site BSA]"
ingested,single response,beine-bhatri:BJE:16:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,16,finger,12,1,1,1,anˑɡti,anˑɡti,aṇgti,,"beine2017bhatri[p. 12, item 16, site BJE]"
ingested,single response,beine-bhatri:BKP:16:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,16,finger,12,1,1,1,anˑɡuthi,anˑɡuthi,aṇgutʰi,,"beine2017bhatri[p. 12, item 16, site BKP]"
ingested,single response,beine-bhatri:BUM:16:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,16,finger,12,1,1,1,a̽dˑki,a̽dˑki,ãḍki,,"beine2017bhatri[p. 12, item 16, site BUM]"
ingested,single response,beine-bhatri:BCB:16:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,16,finger,12,1,1,1,a̽dˑki,a̽dˑki,ãḍki,,"beine2017bhatri[p. 12, item 16, site BCB]"
ingested,single response,beine-bhatri:BAN:16:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,16,finger,12,1,1,1,a̽dˑki,a̽dˑki,ãḍki,,"beine2017bhatri[p. 12, item 16, site BAN]"
ingested,single response,beine-bhatri:BAR:16:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,16,finger,12,1,1,1,a̽dˑki,a̽dˑki,ãḍki,,"beine2017bhatri[p. 12, item 16, site BAR]"
ingested,single response,beine-bhatri:BAG:16:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,16,finger,12,1,1,1,a̽dˑki,a̽dˑki,ãḍki,,"beine2017bhatri[p. 12, item 16, site BAG]"
ingested,single response,beine-bhatri:OAR:17:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,17,nail,12,2,1,1,nak,nak,nak,,"beine2017bhatri[p. 12, item 17, site OAR]"
ingested,single response,beine-bhatri:OCU:17:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,17,nail,12,2,1,1,no.̩kĥo,no.̩kĥo,no.kʰo,,"beine2017bhatri[p. 12, item 17, site OCU]"
ingested,single response,beine-bhatri:HBH:17:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,17,nail,12,2,1,1,ne̠k,ne̠k,nək,,"beine2017bhatri[p. 12, item 17, site HBH]"
ingested,single response,beine-bhatri:BAU:17:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,17,nail,12,2,1,1,ne̠k,ne̠k,nək,,"beine2017bhatri[p. 12, item 17, site BAU]"
ingested,single response,beine-bhatri:BSA:17:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,17,nail,12,2,1,1,ne̠k,ne̠k,nək,,"beine2017bhatri[p. 12, item 17, site BSA]"
ingested,single response,beine-bhatri:BJE:17:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,17,nail,12,2,1,1,ne̠k,ne̠k,nək,,"beine2017bhatri[p. 12, item 17, site BJE]"
ingested,single response,beine-bhatri:BKP:17:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,17,nail,12,2,1,1,ne̠khe̠,ne̠khe̠,nəkʰə,,"beine2017bhatri[p. 12, item 17, site BKP]"
ingested,single response,beine-bhatri:BUM:17:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,17,nail,12,2,1,1,nakh,nakh,nakʰ,,"beine2017bhatri[p. 12, item 17, site BUM]"
ingested,single response,beine-bhatri:BCB:17:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,17,nail,12,2,1,1,nv̠k,nv̠k,nʌk,,"beine2017bhatri[p. 12, item 17, site BCB]"
ingested,single response,beine-bhatri:BAN:17:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,17,nail,12,2,1,1,nv̠kh,nv̠kh,nʌkʰ,,"beine2017bhatri[p. 12, item 17, site BAN]"
ingested,single response,beine-bhatri:BAR:17:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,17,nail,12,2,1,1,nv̠k,nv̠k,nʌk,,"beine2017bhatri[p. 12, item 17, site BAR]"
ingested,single response,beine-bhatri:BAG:17:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,17,nail,12,2,1,1,nv̠k,nv̠k,nʌk,,"beine2017bhatri[p. 12, item 17, site BAG]"
