Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-kim-sangma2012garo,62,1,92,insect,4,0,Bangla,poka,installed,,silgarobd2012:i092:0:1
kim-kim-sangma2012garo,63,0,93,cockroach,1,a,Gajni,ʃɛ luk̚,installed,,silgarobd2012:i093:a:1
kim-kim-sangma2012garo,63,0,93,cockroach,1,d,Namchapara,ʃɛ luk̚,installed,,silgarobd2012:i093:d:1
kim-kim-sangma2012garo,63,0,93,cockroach,1,n,Utrail,sɛ lou �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,93,cockroach,2,l,Bharatpur,saluŋ,installed,,silgarobd2012:i093:l:1
kim-kim-sangma2012garo,63,0,93,cockroach,2,m,Nalchapra,saluŋ,installed,,silgarobd2012:i093:m:1
kim-kim-sangma2012garo,63,0,93,cockroach,2,n,Utrail,sɛ lou �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,93,cockroach,2,h,Digholbag,sulu,installed,,silgarobd2012:i093:h:1
kim-kim-sangma2012garo,63,0,93,cockroach,2,g,Sapmari,sulut,installed,,silgarobd2012:i093:g:1
kim-kim-sangma2012garo,63,0,93,cockroach,3,b,Nokshi,atʃɛp,installed,,silgarobd2012:i093:b:1
kim-kim-sangma2012garo,63,0,93,cockroach,3,c,Kholchanda,atʃɛp,installed,,silgarobd2012:i093:c:1
kim-kim-sangma2012garo,63,0,93,cockroach,4,e,Songra,tɛltʃhuɾa,installed,,silgarobd2012:i093:e:1
kim-kim-sangma2012garo,63,0,93,cockroach,4,f,Nagar Sontosh,tɛltʃhuɾa,installed,,silgarobd2012:i093:f:1
kim-kim-sangma2012garo,63,0,93,cockroach,4,o,Birisiri,tɛltʃuɾa,installed,,silgarobd2012:i093:o:1
kim-kim-sangma2012garo,63,0,93,cockroach,5,i,Chunia,kha rao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,93,cockroach,6,j,Panchgaon,laŋlao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,93,cockroach,6,k,Sonyasipara,laŋlao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,93,cockroach,7,0,Bangla,tɛlapoka,installed,,silgarobd2012:i093:0:1
kim-kim-sangma2012garo,63,0,93,cockroach,7,m,Nalchapra,tɛlapoka,installed,,silgarobd2012:i093:m:2
kim-kim-sangma2012garo,63,0,93,cockroach,8,p,Lyngngam,bima,installed,,silgarobd2012:i093:p:1
kim-kim-sangma2012garo,63,0,94,bee,1,a,Gajni,biɖʒa,installed,,silgarobd2012:i094:a:1
kim-kim-sangma2012garo,63,0,94,bee,1,d,Namchapara,biɖʒa,installed,,silgarobd2012:i094:d:1
kim-kim-sangma2012garo,63,0,94,bee,1,e,Songra,biɖʒa,installed,,silgarobd2012:i094:e:1
kim-kim-sangma2012garo,63,0,94,bee,1,f,Nagar Sontosh,biɖʒa,installed,,silgarobd2012:i094:f:1
kim-kim-sangma2012garo,63,0,94,bee,1,g,Sapmari,biɖʒa,installed,,silgarobd2012:i094:g:1
kim-kim-sangma2012garo,63,0,94,bee,1,h,Digholbag,biɖʒa,installed,,silgarobd2012:i094:h:1
kim-kim-sangma2012garo,63,0,94,bee,1,i,Chunia,biɖʒa,installed,,silgarobd2012:i094:i:1
kim-kim-sangma2012garo,63,0,94,bee,1,n,Utrail,biɖʒa,installed,,silgarobd2012:i094:n:1
kim-kim-sangma2012garo,63,0,94,bee,1,o,Birisiri,biɖʒa,installed,,silgarobd2012:i094:o:1
kim-kim-sangma2012garo,63,0,94,bee,2,c,Kholchanda,nija (tʃoŋ),installed,,silgarobd2012:i094:c:1
kim-kim-sangma2012garo,63,0,94,bee,2,b,Nokshi,nijatʃoŋ,installed,,silgarobd2012:i094:b:1
kim-kim-sangma2012garo,63,0,94,bee,3,j,Panchgaon,luwai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,94,bee,3,k,Sonyasipara,luwai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,94,bee,4,l,Bharatpur,nɛ,installed,,silgarobd2012:i094:l:1
kim-kim-sangma2012garo,63,0,94,bee,5,m,Nalchapra,mɛ,installed,,silgarobd2012:i094:m:1
kim-kim-sangma2012garo,63,0,94,bee,6,0,Bangla,moum� atʃhi,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,94,bee,7,p,Lyngngam,ŋap,installed,,silgarobd2012:i094:p:1
kim-kim-sangma2012garo,63,0,95,fly,1,g,Sapmari,khamphi,installed,,silgarobd2012:i095:g:1
kim-kim-sangma2012garo,63,0,95,fly,1,h,Digholbag,khamphi,installed,,silgarobd2012:i095:h:1
kim-kim-sangma2012garo,63,0,95,fly,1,n,Utrail,khamphi,installed,,silgarobd2012:i095:n:1
kim-kim-sangma2012garo,63,0,95,fly,1,a,Gajni,thamphi,installed,,silgarobd2012:i095:a:1
kim-kim-sangma2012garo,63,0,95,fly,1,d,Namchapara,thamphi,installed,,silgarobd2012:i095:d:1
kim-kim-sangma2012garo,63,0,95,fly,1,i,Chunia,thamphi,installed,,silgarobd2012:i095:i:1
kim-kim-sangma2012garo,63,0,95,fly,1,o,Birisiri,thamphi,installed,,silgarobd2012:i095:o:1
kim-kim-sangma2012garo,63,0,95,fly,2,b,Nokshi,mai � paratʃoŋ,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,95,fly,2,c,Kholchanda,mai � paratʃoŋ,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,95,fly,3,g,Sapmari,khamphi,installed,,silgarobd2012:i095:g:2
kim-kim-sangma2012garo,63,0,95,fly,3,h,Digholbag,khamphi,installed,,silgarobd2012:i095:h:2
kim-kim-sangma2012garo,63,0,95,fly,3,n,Utrail,khamphi,installed,,silgarobd2012:i095:n:2
kim-kim-sangma2012garo,63,0,95,fly,3,e,Songra,khan phi,installed,,silgarobd2012:i095:e:1
kim-kim-sangma2012garo,63,0,95,fly,3,f,Nagar Sontosh,khan phi,installed,,silgarobd2012:i095:f:1
kim-kim-sangma2012garo,63,0,95,fly,4,j,Panchgaon,phɛŋɾai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,95,fly,4,k,Sonyasipara,phɛŋɾai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,95,fly,4,p,Lyngngam,phɛŋɾai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,0,95,fly,5,l,Bharatpur,sot,installed,,silgarobd2012:i095:l:1
kim-kim-sangma2012garo,63,0,95,fly,5,m,Nalchapra,sot,installed,,silgarobd2012:i095:m:1
kim-kim-sangma2012garo,63,0,95,fly,6,0,Bangla,matʃhi,installed,,silgarobd2012:i095:0:1
kim-kim-sangma2012garo,63,1,96,spider,0,p,Lyngngam,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,63,1,96,spider,1,l,Bharatpur,ɡawaŋ,installed,,silgarobd2012:i096:l:1
kim-kim-sangma2012garo,63,1,96,spider,1,m,Nalchapra,ɡawaŋ,installed,,silgarobd2012:i096:m:1
kim-kim-sangma2012garo,63,1,96,spider,1,a,Gajni,ɡuwaŋ,installed,,silgarobd2012:i096:a:1
kim-kim-sangma2012garo,63,1,96,spider,1,d,Namchapara,ɡuwaŋ,installed,,silgarobd2012:i096:d:1
kim-kim-sangma2012garo,63,1,96,spider,1,e,Songra,ɡuwaŋ,installed,,silgarobd2012:i096:e:1
kim-kim-sangma2012garo,63,1,96,spider,1,f,Nagar Sontosh,ɡuwaŋ,installed,,silgarobd2012:i096:f:1
kim-kim-sangma2012garo,63,1,96,spider,1,g,Sapmari,ɡuwaŋ,installed,,silgarobd2012:i096:g:1
kim-kim-sangma2012garo,63,1,96,spider,1,h,Digholbag,ɡuwaŋ,installed,,silgarobd2012:i096:h:1
kim-kim-sangma2012garo,63,1,96,spider,1,i,Chunia,ɡuwaŋ,installed,,silgarobd2012:i096:i:1
kim-kim-sangma2012garo,63,1,96,spider,1,n,Utrail,ɡuwaŋ,installed,,silgarobd2012:i096:n:1
kim-kim-sangma2012garo,63,1,96,spider,1,o,Birisiri,ɡuwaŋ,installed,,silgarobd2012:i096:o:1
kim-kim-sangma2012garo,63,1,96,spider,2,b,Nokshi,abrɛk̚,installed,,silgarobd2012:i096:b:1
kim-kim-sangma2012garo,63,1,96,spider,2,c,Kholchanda,abrɛk̚,installed,,silgarobd2012:i096:c:1
kim-kim-sangma2012garo,63,1,96,spider,3,j,Panchgaon,njam,installed,,silgarobd2012:i096:j:1
kim-kim-sangma2012garo,63,1,96,spider,4,k,Sonyasipara,pokɨda,installed,,silgarobd2012:i096:k:1
kim-kim-sangma2012garo,63,1,96,spider,5,0,Bangla,makorʃa,installed,,silgarobd2012:i096:0:1
kim-kim-sangma2012garo,63,1,97,ant,1,a,Gajni,sɨmɨltʃak,installed,,silgarobd2012:i097:a:1
kim-kim-sangma2012garo,63,1,97,ant,1,i,Chunia,sɨmɨltʃak,installed,,silgarobd2012:i097:i:1
kim-kim-sangma2012garo,63,1,97,ant,2,c,Kholchanda,ʃɛmar,installed,,silgarobd2012:i097:c:1
kim-kim-sangma2012garo,63,1,97,ant,2,d,Namchapara,ʃimal,installed,,silgarobd2012:i097:d:1
kim-kim-sangma2012garo,63,1,97,ant,2,e,Songra,ʃomol,installed,,silgarobd2012:i097:e:1
kim-kim-sangma2012garo,63,1,97,ant,2,l,Bharatpur,samal,installed,,silgarobd2012:i097:l:1
kim-kim-sangma2012garo,63,1,97,ant,2,m,Nalchapra,samal,installed,,silgarobd2012:i097:m:1
kim-kim-sangma2012garo,63,1,97,ant,2,b,Nokshi,sɛmal,installed,,silgarobd2012:i097:b:1
kim-kim-sangma2012garo,63,1,97,ant,3,d,Namchapara,ʃimal,installed,,silgarobd2012:i097:d:2
kim-kim-sangma2012garo,63,1,97,ant,3,f,Nagar Sontosh,ʃomnol,installed,,silgarobd2012:i097:f:1
kim-kim-sangma2012garo,63,1,97,ant,3,e,Songra,ʃomol,installed,,silgarobd2012:i097:e:2
kim-kim-sangma2012garo,63,1,97,ant,4,g,Sapmari,katʃɨŋ,installed,,silgarobd2012:i097:g:1
kim-kim-sangma2012garo,63,1,97,ant,4,h,Digholbag,katʃɨŋ,installed,,silgarobd2012:i097:h:1
kim-kim-sangma2012garo,63,1,97,ant,4,n,Utrail,katʃɨŋ,installed,,silgarobd2012:i097:n:1
kim-kim-sangma2012garo,63,1,97,ant,5,p,Lyngngam,dɨkhɨ,installed,,silgarobd2012:i097:p:1
kim-kim-sangma2012garo,63,1,97,ant,5,j,Panchgaon,dɨkhɨn,installed,,silgarobd2012:i097:j:1
kim-kim-sangma2012garo,63,1,97,ant,5,k,Sonyasipara,dɨkhɨn,installed,,silgarobd2012:i097:k:1
kim-kim-sangma2012garo,63,1,97,ant,6,l,Bharatpur,samal,installed,,silgarobd2012:i097:l:2
kim-kim-sangma2012garo,63,1,97,ant,6,m,Nalchapra,samal,installed,,silgarobd2012:i097:m:2
kim-kim-sangma2012garo,63,1,97,ant,6,o,Birisiri,smal,installed,,silgarobd2012:i097:o:1
kim-kim-sangma2012garo,63,1,97,ant,7,0,Bangla,pip'a,installed,,silgarobd2012:i097:0:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,l,Bharatpur,ɡaŋɡawa,installed,,silgarobd2012:i098:l:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,m,Nalchapra,ɡaŋɡawa,installed,,silgarobd2012:i098:m:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,a,Gajni,ɡaŋɡuwa,installed,,silgarobd2012:i098:a:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,d,Namchapara,ɡaŋɡuwa,installed,,silgarobd2012:i098:d:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,e,Songra,ɡaŋɡuwa,installed,,silgarobd2012:i098:e:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,f,Nagar Sontosh,ɡaŋɡuwa,installed,,silgarobd2012:i098:f:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,g,Sapmari,ɡaŋɡuwa,installed,,silgarobd2012:i098:g:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,h,Digholbag,ɡaŋɡuwa,installed,,silgarobd2012:i098:h:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,i,Chunia,ɡaŋɡuwa,installed,,silgarobd2012:i098:i:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,n,Utrail,ɡaŋɡuwa,installed,,silgarobd2012:i098:n:1
kim-kim-sangma2012garo,63,1,98,mosquito,1,o,Birisiri,ɡaŋɡuwa,installed,,silgarobd2012:i098:o:1
kim-kim-sangma2012garo,63,1,98,mosquito,2,b,Nokshi,tʃoŋdaŋlaŋ,installed,,silgarobd2012:i098:b:1
kim-kim-sangma2012garo,63,1,98,mosquito,3,c,Kholchanda,tʃoŋ,installed,,silgarobd2012:i098:c:1
kim-kim-sangma2012garo,63,1,98,mosquito,4,p,Lyngngam,ɖʒɨkaiŋ�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,1,98,mosquito,4,j,Panchgaon,tʃɨkain�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,1,98,mosquito,4,k,Sonyasipara,tʃɨkain�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,63,1,98,mosquito,5,0,Bangla,mɔʃa,installed,,silgarobd2012:i098:0:1
kim-kim-sangma2012garo,64,0,99,head,1,a,Gajni,skhu,installed,,silgarobd2012:i099:a:1
kim-kim-sangma2012garo,64,0,99,head,1,g,Sapmari,skhu,installed,,silgarobd2012:i099:g:1
kim-kim-sangma2012garo,64,0,99,head,1,h,Digholbag,skhu,installed,,silgarobd2012:i099:h:1
kim-kim-sangma2012garo,64,0,99,head,1,i,Chunia,skhu,installed,,silgarobd2012:i099:i:1
kim-kim-sangma2012garo,64,0,99,head,1,o,Birisiri,skhu,installed,,silgarobd2012:i099:o:1
kim-kim-sangma2012garo,64,0,99,head,2,l,Bharatpur,dɨkɨm,installed,,silgarobd2012:i099:l:1
kim-kim-sangma2012garo,64,0,99,head,2,m,Nalchapra,dɨkɨm,installed,,silgarobd2012:i099:m:1
kim-kim-sangma2012garo,64,0,99,head,2,b,Nokshi,dukum,installed,,silgarobd2012:i099:b:1
kim-kim-sangma2012garo,64,0,99,head,2,c,Kholchanda,dukum,installed,,silgarobd2012:i099:c:1
kim-kim-sangma2012garo,64,0,99,head,3,n,Utrail,ʃɛkhou �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,99,head,3,d,Namchapara,ʃeku,installed,,silgarobd2012:i099:d:1
kim-kim-sangma2012garo,64,0,99,head,4,n,Utrail,ʃɛkhou �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,99,head,4,e,Songra,ʃkhao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,99,head,4,f,Nagar Sontosh,ʃkhao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,99,head,5,j,Panchgaon,khl#,installed,,silgarobd2012:i099:j:1
kim-kim-sangma2012garo,64,0,99,head,5,k,Sonyasipara,khl#,installed,,silgarobd2012:i099:k:1
kim-kim-sangma2012garo,64,0,99,head,5,p,Lyngngam,khl#,installed,,silgarobd2012:i099:p:1
kim-kim-sangma2012garo,64,0,99,head,7,0,Bangla,matha,installed,,silgarobd2012:i099:0:1
kim-kim-sangma2012garo,64,0,100,face,0,p,Lyngngam,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,64,0,100,face,1,a,Gajni,mɨk̚khaŋ,installed,,silgarobd2012:i100:a:1
kim-kim-sangma2012garo,64,0,100,face,1,d,Namchapara,mɨk̚khaŋ,installed,,silgarobd2012:i100:d:1
kim-kim-sangma2012garo,64,0,100,face,1,g,Sapmari,mɨk̚khaŋ,installed,,silgarobd2012:i100:g:1
kim-kim-sangma2012garo,64,0,100,face,1,h,Digholbag,mɨk̚khaŋ,installed,,silgarobd2012:i100:h:1
kim-kim-sangma2012garo,64,0,100,face,1,i,Chunia,mɨk̚khaŋ,installed,,silgarobd2012:i100:i:1
kim-kim-sangma2012garo,64,0,100,face,1,o,Birisiri,mɨk̚khaŋ,installed,,silgarobd2012:i100:o:1
kim-kim-sangma2012garo,64,0,100,face,1,l,Bharatpur,mɨkhɨŋ,installed,,silgarobd2012:i100:l:1
kim-kim-sangma2012garo,64,0,100,face,1,m,Nalchapra,mɨkhɨŋ,installed,,silgarobd2012:i100:m:1
kim-kim-sangma2012garo,64,0,100,face,1,e,Songra,muk̚khaŋ,installed,,silgarobd2012:i100:e:1
kim-kim-sangma2012garo,64,0,100,face,1,f,Nagar Sontosh,muk̚khaŋ,installed,,silgarobd2012:i100:f:1
kim-kim-sangma2012garo,64,0,100,face,1,n,Utrail,muk̚khaŋ,installed,,silgarobd2012:i100:n:1
kim-kim-sangma2012garo,64,0,100,face,1,b,Nokshi,mukhaŋ,installed,,silgarobd2012:i100:b:1
kim-kim-sangma2012garo,64,0,100,face,1,c,Kholchanda,mukhaŋ,installed,,silgarobd2012:i100:c:1
kim-kim-sangma2012garo,64,0,100,face,2,j,Panchgaon,khɨrtʃa,installed,,silgarobd2012:i100:j:1
kim-kim-sangma2012garo,64,0,100,face,2,k,Sonyasipara,khɨrtʃa,installed,,silgarobd2012:i100:k:1
kim-kim-sangma2012garo,64,0,100,face,3,0,Bangla,mukh,installed,,silgarobd2012:i100:0:1
kim-kim-sangma2012garo,64,0,101,neck,1,o,Birisiri,ɡɨt̚dok,installed,,silgarobd2012:i101:o:1
kim-kim-sangma2012garo,64,0,101,neck,1,i,Chunia,ɡɨtok,installed,,silgarobd2012:i101:i:1
kim-kim-sangma2012garo,64,0,101,neck,1,d,Namchapara,ɡodok,installed,,silgarobd2012:i101:d:1
kim-kim-sangma2012garo,64,0,101,neck,1,e,Songra,ɡodok,installed,,silgarobd2012:i101:e:1
kim-kim-sangma2012garo,64,0,101,neck,1,f,Nagar Sontosh,ɡodok,installed,,silgarobd2012:i101:f:1
kim-kim-sangma2012garo,64,0,101,neck,1,g,Sapmari,ɡodok,installed,,silgarobd2012:i101:g:1
kim-kim-sangma2012garo,64,0,101,neck,1,h,Digholbag,ɡodok,installed,,silgarobd2012:i101:h:1
kim-kim-sangma2012garo,64,0,101,neck,1,n,Utrail,ɡodok,installed,,silgarobd2012:i101:n:1
kim-kim-sangma2012garo,64,0,101,neck,1,a,Gajni,ɡutok,installed,,silgarobd2012:i101:a:1
kim-kim-sangma2012garo,64,0,101,neck,2,b,Nokshi,kalkhu,installed,,silgarobd2012:i101:b:1
kim-kim-sangma2012garo,64,0,101,neck,2,c,Kholchanda,kalkhu,installed,,silgarobd2012:i101:c:1
kim-kim-sangma2012garo,64,0,101,neck,3,j,Panchgaon,kɾaŋ,installed,,silgarobd2012:i101:j:1
kim-kim-sangma2012garo,64,0,101,neck,3,k,Sonyasipara,kɾaŋ,installed,,silgarobd2012:i101:k:1
kim-kim-sangma2012garo,64,0,101,neck,3,p,Lyngngam,kraŋ,installed,,silgarobd2012:i101:p:1
kim-kim-sangma2012garo,64,0,101,neck,3,l,Bharatpur,tokɾɛŋ,installed,,silgarobd2012:i101:l:1
kim-kim-sangma2012garo,64,0,101,neck,3,m,Nalchapra,tokɾɛŋ,installed,,silgarobd2012:i101:m:1
kim-kim-sangma2012garo,64,0,101,neck,4,0,Bangla,ɡɔla,installed,,silgarobd2012:i101:0:1
kim-kim-sangma2012garo,64,0,102,hair,1,a,Gajni,khɨnni,installed,,silgarobd2012:i102:a:1
kim-kim-sangma2012garo,64,0,102,hair,1,d,Namchapara,khɨnni,installed,,silgarobd2012:i102:d:1
kim-kim-sangma2012garo,64,0,102,hair,1,i,Chunia,khɨnni,installed,,silgarobd2012:i102:i:1
kim-kim-sangma2012garo,64,0,102,hair,1,o,Birisiri,khɨnni,installed,,silgarobd2012:i102:o:1
kim-kim-sangma2012garo,64,0,102,hair,2,b,Nokshi,khau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,102,hair,2,c,Kholchanda,khau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,102,hair,2,l,Bharatpur,khau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,102,hair,2,m,Nalchapra,khau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,102,hair,3,h,Digholbag,skhdɨŋ,installed,,silgarobd2012:i102:h:1
kim-kim-sangma2012garo,64,0,102,hair,4,p,Lyngngam,sniak�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,64,0,102,hair,4,j,Panchgaon,snjɨk,installed,,silgarobd2012:i102:j:1
kim-kim-sangma2012garo,64,0,102,hair,4,k,Sonyasipara,snjɨk,installed,,silgarobd2012:i102:k:1
kim-kim-sangma2012garo,64,0,102,hair,5,0,Bangla,tʃul,installed,,silgarobd2012:i102:0:1
kim-kim-sangma2012garo,64,0,102,hair,5,e,Songra,tʃul,installed,,silgarobd2012:i102:e:1
kim-kim-sangma2012garo,64,0,102,hair,5,f,Nagar Sontosh,tʃul,installed,,silgarobd2012:i102:f:1
kim-kim-sangma2012garo,64,0,102,hair,5,g,Sapmari,tʃul,installed,,silgarobd2012:i102:g:1
kim-kim-sangma2012garo,64,0,102,hair,5,n,Utrail,tʃul,installed,,silgarobd2012:i102:n:1
kim-kim-sangma2012garo,64,1,103,eye,1,a,Gajni,mɨkon,installed,,silgarobd2012:i103:a:1
kim-kim-sangma2012garo,64,1,103,eye,1,o,Birisiri,mɨkon,installed,,silgarobd2012:i103:o:1
kim-kim-sangma2012garo,64,1,103,eye,1,l,Bharatpur,mɨkɾɛŋ,installed,,silgarobd2012:i103:l:1
kim-kim-sangma2012garo,64,1,103,eye,1,m,Nalchapra,mɨkɾɛŋ,installed,,silgarobd2012:i103:m:1
kim-kim-sangma2012garo,64,1,103,eye,1,g,Sapmari,mɨkɾon,installed,,silgarobd2012:i103:g:1
kim-kim-sangma2012garo,64,1,103,eye,1,h,Digholbag,mɨkɾon,installed,,silgarobd2012:i103:h:1
kim-kim-sangma2012garo,64,1,103,eye,1,i,Chunia,mɨkɾon,installed,,silgarobd2012:i103:i:1
kim-kim-sangma2012garo,64,1,103,eye,1,b,Nokshi,mok̚kon,installed,,silgarobd2012:i103:b:1
kim-kim-sangma2012garo,64,1,103,eye,1,c,Kholchanda,mok̚kon,installed,,silgarobd2012:i103:c:1
kim-kim-sangma2012garo,64,1,103,eye,1,d,Namchapara,mukɾoŋ,installed,,silgarobd2012:i103:d:1
kim-kim-sangma2012garo,64,1,103,eye,2,l,Bharatpur,mɨkɾɛŋ,installed,,silgarobd2012:i103:l:2
kim-kim-sangma2012garo,64,1,103,eye,2,m,Nalchapra,mɨkɾɛŋ,installed,,silgarobd2012:i103:m:2
kim-kim-sangma2012garo,64,1,103,eye,2,g,Sapmari,mɨkɾon,installed,,silgarobd2012:i103:g:2
kim-kim-sangma2012garo,64,1,103,eye,2,h,Digholbag,mɨkɾon,installed,,silgarobd2012:i103:h:2
kim-kim-sangma2012garo,64,1,103,eye,2,i,Chunia,mɨkɾon,installed,,silgarobd2012:i103:i:2
kim-kim-sangma2012garo,64,1,103,eye,2,d,Namchapara,mukɾoŋ,installed,,silgarobd2012:i103:d:2
kim-kim-sangma2012garo,64,1,103,eye,2,e,Songra,mukuɾuŋ,installed,,silgarobd2012:i103:e:1
kim-kim-sangma2012garo,64,1,103,eye,2,f,Nagar Sontosh,mukuɾuŋ,installed,,silgarobd2012:i103:f:1
kim-kim-sangma2012garo,64,1,103,eye,2,n,Utrail,mukuɾuŋ,installed,,silgarobd2012:i103:n:1
kim-kim-sangma2012garo,64,1,103,eye,3,j,Panchgaon,khmat,installed,,silgarobd2012:i103:j:1
kim-kim-sangma2012garo,64,1,103,eye,3,k,Sonyasipara,khmat,installed,,silgarobd2012:i103:k:1
kim-kim-sangma2012garo,64,1,103,eye,3,p,Lyngngam,khmat,installed,,silgarobd2012:i103:p:1
kim-kim-sangma2012garo,64,1,103,eye,4,0,Bangla,tʃok,installed,,silgarobd2012:i103:0:1
kim-kim-sangma2012garo,64,1,104,nose,1,a,Gajni,ɡɨŋ,installed,,silgarobd2012:i104:a:1
kim-kim-sangma2012garo,64,1,104,nose,1,g,Sapmari,ɡɨŋ,installed,,silgarobd2012:i104:g:1
kim-kim-sangma2012garo,64,1,104,nose,1,h,Digholbag,ɡɨŋ,installed,,silgarobd2012:i104:h:1
kim-kim-sangma2012garo,64,1,104,nose,1,i,Chunia,ɡɨŋ,installed,,silgarobd2012:i104:i:1
kim-kim-sangma2012garo,64,1,104,nose,1,o,Birisiri,ɡɨŋ,installed,,silgarobd2012:i104:o:1
kim-kim-sangma2012garo,64,1,104,nose,1,d,Namchapara,ɡuŋ,installed,,silgarobd2012:i104:d:1
kim-kim-sangma2012garo,64,1,104,nose,1,e,Songra,ɡuŋ,installed,,silgarobd2012:i104:e:1
kim-kim-sangma2012garo,64,1,104,nose,1,f,Nagar Sontosh,ɡuŋ,installed,,silgarobd2012:i104:f:1
kim-kim-sangma2012garo,64,1,104,nose,1,n,Utrail,ɡuŋ,installed,,silgarobd2012:i104:n:1
kim-kim-sangma2012garo,64,1,104,nose,2,b,Nokshi,nak̚kuŋ,installed,,silgarobd2012:i104:b:1
kim-kim-sangma2012garo,64,1,104,nose,2,c,Kholchanda,nak̚kuŋ,installed,,silgarobd2012:i104:c:1
kim-kim-sangma2012garo,64,1,104,nose,2,l,Bharatpur,nakhuŋ,installed,,silgarobd2012:i104:l:1
kim-kim-sangma2012garo,64,1,104,nose,2,m,Nalchapra,nakhuŋ,installed,,silgarobd2012:i104:m:1
kim-kim-sangma2012garo,64,1,104,nose,3,j,Panchgaon,lɨm+t,installed,,silgarobd2012:i104:j:1
kim-kim-sangma2012garo,64,1,104,nose,3,k,Sonyasipara,lɨm+t,installed,,silgarobd2012:i104:k:1
kim-kim-sangma2012garo,64,1,104,nose,3,p,Lyngngam,lɨmut,installed,,silgarobd2012:i104:p:1
kim-kim-sangma2012garo,64,1,104,nose,4,0,Bangla,nak,installed,,silgarobd2012:i104:0:1
kim-kim-sangma2012garo,64,1,105,ear,1,a,Gajni,natʃɨl,installed,,silgarobd2012:i105:a:1
kim-kim-sangma2012garo,64,1,105,ear,1,d,Namchapara,natʃɨl,installed,,silgarobd2012:i105:d:1
kim-kim-sangma2012garo,64,1,105,ear,1,g,Sapmari,natʃɨl,installed,,silgarobd2012:i105:g:1
kim-kim-sangma2012garo,64,1,105,ear,1,h,Digholbag,natʃɨl,installed,,silgarobd2012:i105:h:1
kim-kim-sangma2012garo,64,1,105,ear,1,i,Chunia,natʃɨl,installed,,silgarobd2012:i105:i:1
kim-kim-sangma2012garo,64,1,105,ear,1,o,Birisiri,natʃɨl,installed,,silgarobd2012:i105:o:1
kim-kim-sangma2012garo,64,1,105,ear,1,e,Songra,natʃul,installed,,silgarobd2012:i105:e:1
kim-kim-sangma2012garo,64,1,105,ear,1,f,Nagar Sontosh,natʃul,installed,,silgarobd2012:i105:f:1
kim-kim-sangma2012garo,64,1,105,ear,1,n,Utrail,natʃul,installed,,silgarobd2012:i105:n:1
kim-kim-sangma2012garo,64,1,105,ear,2,b,Nokshi,nakhar,installed,,silgarobd2012:i105:b:1
kim-kim-sangma2012garo,64,1,105,ear,2,c,Kholchanda,nakhar,installed,,silgarobd2012:i105:c:1
kim-kim-sangma2012garo,64,1,105,ear,2,l,Bharatpur,nakhar,installed,,silgarobd2012:i105:l:1
