Kuwi,d2127,goghnai,to cough,,,source label: S.; verb,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this reflex under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f007,,,,source-addition
Kuwi,d2127,goghi,cough,,,source label: S.,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this derived under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f008,,,,source-addition derived
Kui,d2150,gōṛenji,the Adam's apple,,,,"burrow-emeneau1972den1[p. 416, entry S320]",,DEN I (1972) records this reflex under old supplement 320; resolved to current DEDR d2150.,burrow-emeneau1972den1:p416:u058:f001,,,,source-addition
Gondi,d2226,kusso,smoke,,,source label: W. Ph.,"burrow-emeneau1972den1[p. 416, entry S335]",,DEN I (1972) records this reflex under old supplement 335; resolved to current DEDR d2226.,burrow-emeneau1972den1:p416:u059:f001,,,,source-addition
Gondi,d2226,kosso,smoke,,,source label: SR. Ch. Mu.,"burrow-emeneau1972den1[p. 416, entry S335]",,DEN I (1972) records this variant under old supplement 335; resolved to current DEDR d2226.,burrow-emeneau1972den1:p416:u059:f002,,,,source-addition variant
Konda,d4569,poRo,,,,replacement spelling,"burrow-emeneau1972den1[p. 418, entry S747]",,DEN I (1972) records this reflex under old supplement 747; resolved to current DEDR d4569.,burrow-emeneau1972den1:p418:u003:f002,,,,source-correction
Manda,d4650,kan-maṭaŋ,,,,so correct DEDS,"burrow-emeneau1972den1[p. 418, entry S759]",,DEN I (1972) records this reflex under old supplement 759; resolved to current DEDR d4650.,burrow-emeneau1972den1:p418:u006:f001,,,,source-correction
Gondi,d4817,māh-,to finish,,,source label: A. Y. Mu. S.; Voc. 2814,"burrow-emeneau1972den1[p. 418, entry S780]",,DEN I (1972) records this reflex under old supplement 780; resolved to current DEDR d4817.,burrow-emeneau1972den1:p418:u010:f001,,,,source-addition
Gondi,d4817,māhtānā,to finish,,,source label: W. Ph.; Voc. 2814,"burrow-emeneau1972den1[p. 418, entry S780]",,DEN I (1972) records this variant under old supplement 780; resolved to current DEDR d4817.,burrow-emeneau1972den1:p418:u010:f002,,,,source-addition variant
adil,d4817,mār-,to stop (doing something),,,source label: A Su.,"burrow-emeneau1972den1[p. 418, entry S780]",,DEN I (1972) records this derived under old supplement 780; resolved to current DEDR d4817.,burrow-emeneau1972den1:p418:u010:f003,,,,source-addition derived
adil,d4869,nulpe,evening,,,source label: A Su.,"burrow-emeneau1972den1[p. 418, entry S787]",,DEN I (1972) records this reflex under old supplement 787; resolved to current DEDR d4869.,burrow-emeneau1972den1:p418:u012:f001,,,,source-addition
adil,d4865,minṅūl man-,(fruit) to be tasty,,,source label: A Su.,"burrow-emeneau1972den1[p. 418, entry S788]",,DEN I (1972) records this reflex under old supplement 788; resolved to current DEDR d4865.,burrow-emeneau1972den1:p418:u013:f001,,,,source-addition
adil,d4865,minnūṅ-,"(fruit, water, etc.) to be tasty",,,source label: A Su.,"burrow-emeneau1972den1[p. 418, entry S788]",,DEN I (1972) records this variant under old supplement 788; resolved to current DEDR d4865.,burrow-emeneau1972den1:p418:u013:f002,,,,source-addition variant
adil,d4948,munḍā,a wooden pole in the shape of Bhima,,,source label: A Su.,"burrow-emeneau1972den1[p. 418, entry S798]",,DEN I (1972) records this reflex under old supplement 798; resolved to current DEDR d4948.,burrow-emeneau1972den1:p418:u014:f001,,,,source-addition
adil,d4948,munḍēl,pole,,,source label: A Su.,"burrow-emeneau1972den1[p. 418, entry S798]",,DEN I (1972) records this variant under old supplement 798; resolved to current DEDR d4948.,burrow-emeneau1972den1:p418:u014:f002,,,,source-addition variant
Pengo,d5002,mūg- (mūkt-),"to close up, be closed, put on (hat, dancing mask), cover oneself",,,,"burrow-emeneau1972den1[p. 418, entry S802]",,DEN I (1972) records this reflex under old supplement 802; resolved to current DEDR d5002.,burrow-emeneau1972den1:p418:u016:f001,,,,source-addition
Pengo,d5002,mūŋ(g)-,"to close up, be closed, put on, cover oneself",,,source label: Kal.,"burrow-emeneau1972den1[p. 418, entry S802]",,DEN I (1972) records this variant under old supplement 802; resolved to current DEDR d5002.,burrow-emeneau1972den1:p418:u016:f002,,,,source-addition variant
Pengo,d5002,mūk- (-t-),"to surround, enclose, close (mouth), obstruct one's way",,,,"burrow-emeneau1972den1[p. 418, entry S802]",,DEN I (1972) records this derived under old supplement 802; resolved to current DEDR d5002.,burrow-emeneau1972den1:p418:u016:f004,,,,source-addition derived
koya,d3122,ḍēv-,to scratch up earth (of rats),,,source label: Ko.; Voc. 1593,"burrow-emeneau1972den1[p. 418, entry S837]",,DEN I (1972) records this reflex under old supplement 837; resolved to current DEDR d3122.,burrow-emeneau1972den1:p418:u020:f001,,,,source-addition
koya,d3122,ḍēv-,to dig (well),,,source label: Koya Su.,"burrow-emeneau1972den1[p. 418, entry S837]",,DEN I (1972) records this variant under old supplement 837; resolved to current DEDR d3122.,burrow-emeneau1972den1:p418:u020:f002,,,,source-addition variant
Brahui,d297,alēj,sacrifice (in which the patient witnesses the slaughter smeared with the blood),,,,"burrow-emeneau1972den1[p. 418, entry S846]",,DEN I (1972) records this reflex under old supplement 846; resolved to current DEDR d297.,burrow-emeneau1972den1:p418:u022:f002,,,,source-addition
Kuwi,d5302,laskinai,to seethe,,,source label: S.,"burrow-emeneau1972den1[p. 418, entry S861]",,DEN I (1972) records this reflex under old supplement 861; resolved to current DEDR d5302.,burrow-emeneau1972den1:p418:u024:f001,,,,source-addition
ramnad,d5337,vāṅkā piṭi,to scream,,,"source label: Ramnad dial.; Annamalai, p. 875","burrow-emeneau1972den1[p. 418, entry S863]",,DEN I (1972) records this reflex under old supplement 863; resolved to current DEDR d5337.,burrow-emeneau1972den1:p418:u025:f001,,,,source-addition
koya,d5337,vēṅ-,to sound (bell),,,source label: Koya Su.,"burrow-emeneau1972den1[p. 418, entry S863]",,DEN I (1972) records this reflex under old supplement 863; resolved to current DEDR d5337.,burrow-emeneau1972den1:p418:u025:f002,,,,source-addition
koya,d5337,vēnc-,to ring (bell),,,source label: Koya Su.,"burrow-emeneau1972den1[p. 418, entry S863]",,DEN I (1972) records this derived under old supplement 863; resolved to current DEDR d5337.,burrow-emeneau1972den1:p418:u025:f003,,,,source-addition derived
Konda,d5491,vīṛika,,,,superseded spelling,"burrow-emeneau1972den1[p. 418, entry S876]",,DEN I (1972) records this reflex under old supplement 876; resolved to current DEDR d5491.,burrow-emeneau1972den1:p418:u027:f001,,,,source-correction
