OP,13933,sijji,get wet,,,verb intr; imp.3s -aü,shackle
OP,13184,siñāṇi,"recognize, perceive",,,verb tr,shackle
OP,13184,siñāpi,"be recognized, be perceived",,,verb intr,shackle
OP,13407,sidhāi,"go off, depart (for)",,,verb intr,shackle
OP,13407,sidhāri,"go off, depart",,,verb intr,shackle
OP,13405,siddhi,"power of working miracles, magical power, supernatural faculty",,,f,shackle
OP,,siddhu,"siddha, one of 84 semi-divine beings possessing the 8 siddhis; great saint, holy man",,,m; pd. -a,shackle
OP,12493,sibālu,"scum, slime",,,m,shackle
OP,13863,"simari, siṃvari","remember, hold in remembrance, meditate on",,,verb tr,shackle
OP,12351,simmalu,the silk cotton tree Bombax heptaphyllum,,,m,shackle
OP,12452,sirā,"limit, extremity",,,m,shackle
OP,12449,sirhāṇā,pillow,,,m,shackle
OP,,"siri, saru",create,,,verb tr; sṛjati,shackle
OP,,"sirimorā, sirimoru",chief,,,m; śiromukuṭa (or Sk. śiromauli-),shackle
OP,12452,siru,head,,,m,shackle
OP,12459,"sila, silā","stone, stone idol; stone mortar",,,f,shackle
OP,12472,siva,"Śiva; God; the spirit, soul",,,m,shackle
OP,12486,sīālu,winter,,,m,shackle
OP,12497,sīsu,head,,,m,shackle
OP,13384,sīṃhu,"lion, tiger",,,m,shackle
OP,12593,sīṃgāri,adorn,,,verb tr,shackle
OP,13097,sīṃcānā,"hawk, falcon",,,m,shackle
